Neighborhood,NumberofFloors,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),ratio_steam,ratio_electricity,ratio_gas,flag_datacenter,flag_laboratory,flag_office,flag_downtown,flag_greatduw,flag_lakeu,outlier
5,2,69492,16,69800.0,318962.8125,0.0,1.0000005878428226,0.0,False,False,False,False,False,False,False
6,1,22780,13,22780.0,402051.3125,0.0,0.9999992227360283,0.0,False,False,False,False,True,False,False
6,1,124472,20,124423.0,5464762.0,0.0,0.2096993428076099,0.7903006571923901,False,False,False,False,True,False,False
1,22,129000,11,227556.0,8493420.0,0.0,0.9999998822617979,0.0,False,False,True,True,False,False,True
6,1,50065,20,49918.0,1529510.25,0.0,0.5467508308623626,0.4532490056866242,False,False,False,False,True,False,False
6,1,57540,20,57540.0,2582687.0,0.0,0.5076035152536873,0.49239648474631265,False,False,False,False,True,False,False
6,1,85400,13,85400.0,1536998.25,0.0,0.999999837345293,0.0,False,False,False,False,True,False,False
6,1,55700,13,55700.0,519806.0938,0.0,0.9999998195480948,0.0,False,False,False,False,True,False,False
6,1,53250,11,52759.0,1794187.25,0.0,0.5842049094931424,0.415794951168001,False,False,True,False,True,False,False
7,6,50245,11,78672.0,2179719.75,0.0,0.8663967007685277,0.1336029551505417,False,False,True,False,False,False,False
9,3,64660,13,64660.0,325513.0,0.0,0.7305791166558632,0.2694208833441368,False,False,False,False,False,False,False
10,2,55916,7,28442.0,3684188.5,0.0,0.9247222285178948,0.07527763576700812,False,False,False,False,False,False,False
6,1,161678,20,162425.0,9357230.0,0.0,0.6766962017605638,0.3233036913702025,False,False,False,False,True,False,False
6,1,101101,20,101101.0,21795830.0,0.0,0.9992393040320098,0.0007605583269827302,False,False,False,False,True,False,True
6,1,52613,20,59504.0,1061458.25,0.0,0.49730830204579407,0.5026914624291628,False,False,False,False,True,False,False
6,1,56608,7,45340.0,5094197.0,0.0,0.8349233451317254,0.16507645856648262,False,False,False,False,True,False,False
6,1,104099,30,100000.0,17695420.0,0.0,0.9767335841703673,0.02326618978244088,False,False,False,False,True,False,True
9,1,50734,26,51722.0,14715262.0,0.0,0.5406931932302667,0.45930680676973334,False,False,False,False,False,False,True
3,1,58480,26,44431.0,11054535.0,0.0,0.6167397362259018,0.3832601733134863,False,False,False,False,False,False,False
4,6,211900,11,217977.0,9058916.0,0.0,0.8695734677305762,0.0,False,False,True,False,False,True,True
4,4,104014,16,98863.0,9937707.0,0.0,0.7353714493695578,0.26462845000360746,False,False,False,False,False,True,True
11,2,62220,11,60676.0,5444253.5,0.0,0.9976438459377397,0.002356062222304674,False,False,True,False,False,False,False
6,1,65430,11,60732.0,3181045.5,0.0,0.5362365926548363,0.4637632501641363,False,False,True,False,True,False,False
5,3,59850,11,83715.0,6062770.5,0.0,0.9753258844285793,0.024674033100873603,False,False,True,False,False,False,False
11,3,80004,7,74864.0,12232124.0,0.0,0.9999998364960984,0.0,False,False,False,False,False,False,False
6,2,323916,13,263528.0,8024064.5,0.0,0.44218051836447725,0.5578194193229629,False,False,False,False,True,False,True
6,14,304052,11,218918.0,21027396.0,0.0,0.8961406348175495,0.10385931762544444,False,False,True,False,True,False,True
4,4,54175,11,50235.0,4855036.5,0.0,0.9999998970141625,0.0,False,False,True,False,False,True,False
6,2,98024,20,63896.0,1988334.5,0.0,0.6905462838370505,0.3094539676296921,False,False,False,False,True,False,False
4,1,50000,11,20000.0,2603931.25,0.0,0.6192740303723456,0.38072587361897514,False,False,True,False,False,True,False
4,5,77953,11,78521.0,5135040.0,0.0,0.9999998052595501,0.0,False,False,True,False,False,True,False
3,2,302812,16,302812.0,7290824.5,0.0,0.7667569010884846,0.23324303033216615,False,False,False,False,False,False,True
9,5,86400,11,78200.0,9080022.0,0.0,0.45040419505591506,0.5495956948121932,False,False,True,False,False,False,False
3,2,98539,28,98539.0,5450441.5,0.0,0.9662215437043036,0.03377836456000858,False,False,False,False,False,False,False
9,6,86483,11,86483.0,6361236.5,0.0,0.9999999213989292,0.0,False,False,True,False,False,False,False
12,1,51600,20,34400.0,1124543.125,0.0,0.7251905079229398,0.27480938092080726,False,False,False,False,False,False,False
12,1,140520,13,140520.0,2225512.0,0.0,0.5888640456667948,0.4111359543332051,False,False,False,False,False,False,False
7,5,91649,11,91645.0,4636396.5,0.0,0.8758269487952551,0.12417294336237204,False,False,True,False,False,False,False
9,3,69854,21,91935.0,6963616.5,0.0,0.9977008354782317,0.002299092719996858,False,False,False,False,False,False,False
9,3,63909,15,60670.0,4765753.5,0.0,0.9999998950847961,0.0,False,False,False,False,False,False,False
9,2,53472,13,46846.0,971155.625,0.0,0.3923418556114526,0.607658530526454,False,False,False,False,False,False,False
6,1,50417,13,50417.0,1847401.0,0.0,0.4628215530899897,0.5371784469100104,False,False,False,False,True,False,False
1,1,43728,23,43728.0,11508035.0,0.0,0.0,1.0,False,False,False,True,False,False,False
9,3,133298,15,133298.0,15640994.0,0.0,0.7416524806543625,0.25834739147652636,False,False,False,False,False,False,True
3,2,168619,16,173106.0,6455828.5,0.0,0.8452643994492729,0.15473552310133393,False,False,False,False,False,False,False
4,5,138509,21,113318.0,47102428.0,0.0,0.6189671156654599,0.38103284187388387,False,False,False,False,False,True,True
4,4,104500,11,103970.0,6486377.5,0.0,0.9999999229153714,0.0,False,False,True,False,False,True,False
6,2,104786,13,104786.0,1028376.875,0.0,0.6483206849628936,0.3516794365878754,False,False,False,False,True,False,False
6,1,11440,7,51427.0,1770027.5,0.0,0.5400859591164544,0.4599137584020587,False,False,False,False,True,False,False
6,1,110689,7,110689.0,2339814.25,0.0,0.15228901183074683,0.8477108813231649,False,False,False,False,True,False,False
6,1,53620,11,53620.0,2058955.25,0.0,0.918224910424838,0.08177496815435886,False,False,True,False,True,False,False
6,1,50008,11,50008.0,3202213.0,0.0,0.7091461436200528,0.2908535440959112,False,False,True,False,True,False,False
7,4,191000,11,194674.0,6657348.5,0.0,0.9891504102571768,0.01084936442789498,False,False,True,False,False,False,True
6,1,50832,13,43920.0,2551022.25,0.0,0.24068429822593668,0.759315995773851,False,False,False,False,True,False,False
6,1,76354,30,76486.0,2843033.5,0.0,0.9964441150623093,0.003555709069203722,False,False,False,False,True,False,False
6,1,98480,13,98480.0,2831565.5,0.0,0.8487697000122371,0.1512301234069987,False,False,False,False,True,False,False
4,3,124700,11,66737.0,22530168.0,0.0,0.5347391106892767,0.4652608449257902,False,False,True,False,False,True,True
4,3,106003,7,106003.0,19155416.0,0.0,0.6916927828662139,0.30830716492922944,False,False,False,False,False,True,True
4,11,124721,11,107594.0,13898181.0,0.0,0.5806500865113211,0.41934991348867884,False,False,True,False,False,True,True
4,7,94002,11,93905.0,5662234.0,0.0,1.0,0.0,False,False,True,False,False,True,False
6,1,93020,13,93020.0,1252323.875,0.0,1.000000099814435,0.0,False,False,False,False,True,False,False
1,1,23000,7,20310.0,711118.375,0.0,0.366519849807003,0.6334810290902693,False,False,False,True,False,False,False
2,1,61053,26,54434.0,13133225.0,0.0,0.6452827846930209,0.354717139164219,False,False,False,False,False,False,False
1,7,154159,11,193154.0,11195917.0,0.0,0.14369238357161812,0.030640634438429654,False,False,True,True,False,False,False
1,5,78920,11,78564.0,2830674.75,0.0,0.9999997350455047,0.0,False,False,True,True,False,False,False
1,7,99440,11,65088.0,6606832.5,0.0,0.7092431963425742,0.2907567279781953,False,False,True,True,False,False,False
1,6,73260,11,63871.0,2853189.5,0.0,0.9999998247575214,0.0,False,False,True,True,False,False,False
1,4,69817,11,34647.0,2178074.5,0.35402149352558876,0.5716622640777439,0.0743160989213179,False,False,True,True,False,False,False
1,4,84750,11,41609.0,2094724.625,0.0,0.8816633833194184,0.11833679570172619,False,False,True,True,False,False,False
1,6,62176,11,45799.0,3570161.75,0.0,1.0000000700248386,0.0,False,False,True,True,False,False,False
1,4,164380,11,123607.0,7655751.0,0.05218799729771775,0.8094194808582463,0.1383924320422647,False,False,True,True,False,False,False
1,7,160580,11,160580.0,4336187.5,0.0800721616166275,0.6950993240029404,0.22482837746292106,False,False,True,True,False,False,False
1,6,73470,11,47145.0,3212269.0,0.0,1.0,0.0,False,False,True,True,False,False,False
1,3,67755,7,33647.0,1904480.0,0.0,1.0,0.0,False,False,False,True,False,False,False
6,3,56700,11,26250.0,2371575.0,0.0,0.8624715642558215,0.13752843574417845,False,False,True,False,True,False,False
6,1,82852,13,58472.0,2153603.5,0.0,0.4912998144737413,0.5087004176952721,False,False,False,False,True,False,False
6,2,76442,7,50500.0,3978277.0,0.0,0.4286787973788653,0.5713212026211347,False,False,False,False,True,False,False
6,2,92792,20,85343.0,3155496.0,0.0,0.6416021443221605,0.35839785567783955,False,False,False,False,True,False,False
6,2,125519,31,142901.0,2244317.0,0.0,1.0,0.0,False,False,False,False,True,False,False
6,4,103200,11,104869.0,4374646.0,0.0,0.9999997714100752,0.0,False,False,True,False,True,False,False
6,1,78814,13,78814.0,861972.875,0.0,0.7368294506947217,0.2631706943214425,False,False,False,False,True,False,False
6,6,64800,20,51040.0,2688675.75,0.0,0.999999721052269,0.0,False,False,False,False,True,False,False
6,4,56270,20,39884.0,1056782.125,0.0,0.9999998817163944,0.0,False,False,False,False,True,False,False
1,4,66842,11,43122.0,5608600.5,0.0,0.6164710786585709,0.3835288321926299,False,False,True,True,False,False,False
1,6,64488,11,65508.0,2891605.0,0.0,0.9998699684085482,0.00013003159145180617,False,False,True,True,False,False,False
1,7,184322,11,183916.0,9722890.0,0.0,0.9999998971499214,0.0,False,False,True,True,False,False,False
1,7,287853,11,273812.0,25567108.0,0.0,0.9966939553742253,0.0033059664002670934,False,False,True,True,False,False,True
6,2,64512,11,63000.0,5968153.5,0.0,0.49464863797487785,0.5053514458031282,False,False,True,False,True,False,False
6,6,174226,21,111774.0,63835192.0,0.0,0.9997954733182286,0.00020447968575076895,False,False,False,False,True,False,True
6,7,144050,13,144050.0,3929371.0,0.0,0.6081953065770578,0.3918046934229423,False,False,False,False,True,False,False
6,3,60592,11,60384.0,5049446.5,0.0,0.9483047300332819,0.051695170945964077,False,False,True,False,True,False,False
6,6,1380959,11,1000730.0,74130576.0,0.0,0.9140701402347123,0.08592972486818394,False,False,True,False,True,False,True
6,1,107930,16,107704.0,7221482.5,0.0,0.8496999058018904,0.15029988648452725,False,False,False,False,True,False,False
6,1,99084,13,99084.0,1618110.375,0.0,0.49136821089846855,0.5086315573497265,False,False,False,False,True,False,False
12,1,72719,20,72719.0,2581741.75,0.0,0.792269404947261,0.20773069188659168,False,False,False,False,False,False,False
10,4,76624,11,76624.0,2773647.5,0.0,0.8900002613886588,0.10999955834330065,False,False,True,False,False,False,False
5,6,55123,11,53281.0,8570571.0,0.0,0.9999998833216597,0.0,False,False,True,False,False,False,False
4,5,89191,15,89131.0,19248732.0,0.0,0.6130442254585913,0.38695572258993477,False,False,False,False,False,True,True
12,5,121885,11,119083.0,8381834.5,0.0,0.9999998210415632,0.0,False,False,True,False,False,False,False
6,1,56572,16,56576.0,2409429.0,0.0,0.5458077411702109,0.45419225882978914,False,False,False,False,True,False,False
10,0,225982,15,200184.0,20560622.0,0.38012775099897267,0.6198721517277055,0.0,False,False,False,False,False,False,True
1,11,312512,11,303312.0,25747022.0,0.0,0.995034066464075,0.004965817017595278,False,False,True,True,False,False,True
1,42,1592914,11,914832.0,56498868.0,0.017458813289852108,0.975664220387566,0.0068768103460055165,False,False,True,True,False,False,True
1,6,97720,11,51881.0,2478025.25,0.0,0.9999998991132153,0.0,False,False,True,True,False,False,False
10,10,215923,15,197408.0,17254810.0,0.05761606836006888,0.9423838338411145,0.0,False,False,False,False,False,False,True
11,7,94500,15,113739.0,5792926.0,0.0,0.9999998273756647,0.0,False,False,False,False,False,False,False
12,1,94713,16,109758.0,5417598.0,0.0,0.772095124075282,0.22790487592471792,False,False,False,False,False,False,False
10,9,201560,15,201365.0,14751117.0,0.0,0.9596200748729741,0.04037978954407317,False,False,False,False,False,False,True
10,19,163504,15,170727.0,15067340.0,0.23852519754648133,0.7614746863082668,0.0,False,False,False,False,False,False,True
1,6,205521,11,114919.0,8138616.5,0.2541791654638107,0.5315396050422083,0.21428113734072615,False,False,True,True,False,False,True
1,6,56700,11,46000.0,3065954.5,0.0,0.9999998369186497,0.0,False,False,True,True,False,False,False
6,4,72000,11,72000.0,2729167.75,0.0,0.9646131132833443,0.035386611907604434,False,False,True,False,True,False,False
7,4,96254,11,103000.0,5101504.5,0.0,0.9999999019896973,0.0,False,False,True,False,False,False,False
12,3,57236,32,50000.0,9029489.0,0.0,0.40653042492216335,0.5934694643295982,False,False,False,False,False,False,False
2,1,102133,28,107427.0,20725996.0,0.0,0.5962056540008982,0.4037942495019298,False,False,False,False,False,False,True
1,14,362046,11,232443.0,15725581.0,0.0,0.98991261435746,0.010087194870574257,False,False,True,True,False,False,True
1,23,538933,11,366554.0,16020642.0,0.0,0.9999998751610578,0.0,False,False,True,True,False,False,True
1,6,78852,21,197040.0,5233553.5,0.0,0.999999904462618,0.0,False,False,False,True,False,False,True
7,5,98668,11,98668.0,4391348.0,0.0,1.0,0.0,False,False,True,False,False,False,False
7,1,105100,11,105100.0,22078064.0,0.0,0.7997850717345506,0.20021488297162288,False,False,True,False,False,False,True
7,1,57176,26,39500.0,12525174.0,0.0,0.0,0.0,False,False,False,False,False,False,False
7,1,50660,16,50660.0,2661488.0,0.0,0.6567656889679758,0.3432343110320242,False,False,False,False,False,False,False
7,2,61929,11,39879.0,2203026.5,0.0,0.6028316046130175,0.39716816842648056,False,False,True,False,False,False,False
7,4,110111,11,104667.0,25478086.0,0.0,0.9999998822517515,0.0,False,False,True,False,False,False,True
7,4,87051,11,82273.0,27137190.0,0.0,0.9999998894506027,0.0,False,False,True,False,False,False,True
1,3,20565,11,20565.0,802312.5,0.0,0.9999993768014334,0.0,False,False,True,True,False,False,False
7,5,103966,11,106449.0,7857972.5,0.0,0.9999999363703551,0.0,False,False,True,False,False,False,False
7,5,137201,11,133451.0,14856199.0,0.0,0.9999999326880314,0.0,False,False,True,False,False,False,True
7,5,129362,11,109978.0,5514308.5,0.0,0.692250170624295,0.3077497387025046,False,False,True,False,False,False,True
1,7,197203,11,178625.0,12729858.0,0.0,0.9999998428890566,0.0,False,False,True,True,False,False,True
1,3,187130,11,171783.0,10053489.0,0.0,0.9999999005320441,0.0,False,False,True,True,False,False,False
1,5,133177,11,126218.0,17186624.0,0.0,0.9999999418152163,0.0,False,False,True,True,False,False,True
1,5,154330,13,95330.0,1262235.25,0.0,0.999999801938664,0.0,False,False,False,True,False,False,False
1,6,93555,11,64055.0,4515180.5,0.05897039996518411,0.9410294892972717,0.0,False,False,True,True,False,False,False
1,6,167860,11,110370.0,6797647.0,0.0,0.9999998528902722,0.0,False,False,True,True,False,False,False
1,6,112560,11,80400.0,4946798.5,0.0,0.7224915265903796,0.27750837233414705,False,False,True,True,False,False,False
1,6,86204,7,67670.0,3241917.0,0.0,0.6896842207866518,0.31031577921334813,False,False,False,True,False,False,False
6,2,145158,13,101633.0,8384523.0,0.0,0.8422826200130884,0.1577173799869116,False,False,False,False,True,False,False
6,2,112896,11,110746.0,10287986.0,0.0,0.819323529406047,0.18067647059395298,False,False,True,False,True,False,False
6,1,110613,20,99551.0,1015060.188,0.0,0.9999998147893079,0.0,False,False,False,False,True,False,False
6,4,149881,13,119593.0,2417401.25,0.0,0.2916598971726353,0.7083399994105241,False,False,False,False,True,False,False
6,3,98220,13,129420.0,6468090.0,0.0,0.8988110864258227,0.10118875896903104,False,False,False,False,True,False,False
6,1,84420,20,44300.0,2848317.25,0.0,0.9999999122288783,0.0,False,False,False,False,True,False,False
6,1,73335,20,73335.0,5197118.0,0.0,0.501593190687608,0.498406809312392,False,False,False,False,True,False,False
6,2,56876,20,48400.0,1791715.625,0.0,0.5644216001074389,0.4355780510648837,False,False,False,False,True,False,False
6,2,61200,13,61200.0,4912143.0,0.0,0.3629580816356527,0.6370419183643473,False,False,False,False,True,False,False
6,1,111908,20,109090.0,1555420.25,0.0,0.6753853178907758,0.324614521380958,False,False,False,False,True,False,False
6,2,63644,33,65700.0,6858533.5,0.0,0.6186032334754944,0.3813966936226236,False,False,False,False,True,False,False
9,1,106345,26,168735.0,16865978.0,0.0,0.7738549166849381,0.22614496473314502,False,False,False,False,False,False,True
8,4,71037,11,70074.0,4817062.0,0.0,1.0,0.0,False,False,True,False,False,False,False
7,3,56259,13,31582.0,2346571.5,0.0,0.34846455776011936,0.6515352291630577,False,False,False,False,False,False,False
5,6,143439,7,119570.0,25631512.0,0.0,0.5501341863874437,0.4498658136125563,False,False,False,False,False,False,True
4,4,113768,11,105206.0,8873485.0,0.0,0.9999998873047061,0.0,False,False,True,False,False,True,True
4,2,51374,11,77174.0,5481549.0,0.0,0.9999998175698147,0.0,False,False,True,False,False,True,False
7,5,110524,11,98781.0,6859198.0,0.0,0.9999998542103611,0.0,False,False,True,False,False,False,False
4,5,183574,21,97500.0,21042926.0,0.0,0.8272377139947172,0.17276214343955779,False,False,False,False,False,True,True
4,4,97366,25,97365.0,36436388.0,0.0,0.46418390867942233,0.5358160638754862,False,True,False,False,False,True,True
7,7,157186,11,163082.0,8655604.0,0.0,0.9806816485597076,0.01931812037611702,False,False,True,False,False,False,True
7,5,84210,11,89075.0,4750799.0,0.0,0.8544404846426885,0.14555930486640248,False,False,True,False,False,False,False
1,3,76893,11,90345.0,12029600.0,0.0,0.6824216931568797,0.31757822371483674,False,False,True,True,False,False,False
1,8,126370,11,126648.0,9343428.0,0.0,0.8728855191049795,0.12711437386792085,False,False,True,True,False,False,False
1,7,274362,11,274362.0,16540550.0,0.0,0.9574079459268283,0.04259193315820816,False,False,True,True,False,False,True
1,15,261722,11,270237.0,17750994.0,0.0,0.8497164722155841,0.15028341511466908,False,False,True,True,False,False,True
1,11,169020,11,156414.0,11480494.0,0.25151925082666304,0.6279777682040512,0.1205028285368208,False,False,True,True,False,False,False
1,76,1632820,11,1680937.0,92937640.0,0.0,0.9452775215725298,0.05472231702892391,False,False,True,True,False,False,True
1,19,293737,11,312442.0,15878689.0,0.0,0.9999998740450172,0.0,False,False,True,True,False,False,True
1,18,335064,15,281598.0,22104512.0,0.27551784450161126,0.7239400263620387,0.0005420160372687712,False,False,False,True,False,False,True
1,4,78920,16,78920.0,8303666.5,0.0,0.864358654095754,0.13564128568988168,False,False,False,True,False,False,False
1,7,43983,11,120248.0,5177270.5,0.0,0.94086758650142,0.2735111097633396,False,False,True,True,False,False,False
1,0,947987,14,561684.0,46510960.0,0.0,0.9999998709981476,0.0,False,False,False,True,False,False,True
10,4,55520,11,17120.0,3686962.25,0.0,0.2641488938488589,0.7358510383446427,False,False,True,False,False,False,False
1,10,132998,11,138257.0,3775187.5,0.4054581726073208,0.5945418605036173,0.0,False,False,True,True,False,False,False
1,3,83118,16,45000.0,2443141.5,0.0,0.9043352585185918,0.0956645368268682,False,False,False,True,False,False,False
1,3,77555,16,73563.0,7802205.5,0.0,0.9999803260757487,1.960983980747495e-05,False,False,False,True,False,False,False
1,6,51218,11,44913.0,2886141.5,0.0,0.9999998267583208,0.0,False,False,True,True,False,False,False
1,29,489182,11,371450.0,36378588.0,0.0,0.897061810095543,0.1029380799496671,False,False,True,True,False,False,True
1,27,203251,11,182604.0,16246106.0,0.4563484936020976,0.5358066726882121,0.007844772156478604,False,False,True,True,False,False,True
1,13,189175,11,151740.0,19036416.0,0.0,0.9999998424073103,0.0,False,False,True,True,False,False,True
1,13,219322,11,145491.0,17074142.0,0.0,0.9999998242957099,0.0,False,False,True,True,False,False,True
1,7,122356,11,95942.0,4585070.5,0.0,0.9534891557283579,0.04651073522206474,False,False,True,True,False,False,False
1,3,52298,11,50250.0,1968655.125,0.0,0.9999999365048766,0.0,False,False,True,True,False,False,False
1,17,116640,11,82053.0,6758565.5,0.2569555070524951,0.743044363482162,0.0,False,False,True,True,False,False,False
1,42,1047934,11,983697.0,37980712.0,0.0,0.9999998156959248,0.0,False,False,True,True,False,False,True
10,5,89025,15,81873.0,8523594.0,0.0,0.9237419098094067,0.0762580901905933,False,False,False,False,False,False,False
11,2,60122,9,60122.0,690529.5,0.0,0.8588032806708475,0.1411959952471256,False,False,False,False,False,False,False
1,6,81300,11,84481.0,4052720.0,0.0,0.9830020332023924,0.016997966797607532,False,False,True,True,False,False,False
1,9,224857,11,204993.0,15272491.0,0.26501773679224955,0.7349821322533436,0.0,False,False,True,True,False,False,True
1,8,321473,11,343400.0,13568148.0,0.0,0.9999998525959475,0.0,False,False,True,True,False,False,True
6,2,58492,7,58500.0,1594422.5,0.0,0.4501981124827328,0.549801573924101,False,False,False,False,True,False,False
6,6,62370,11,49473.0,4353025.0,0.0,0.999999770274694,0.0,False,False,True,False,True,False,False
6,1,73296,13,77800.0,2356376.75,0.0,0.47427772320364303,0.5257223828914456,False,False,False,False,True,False,False
6,4,99122,7,50036.0,14469228.0,0.0,0.8822950332941053,0.11770482848151954,False,False,False,False,True,False,True
6,1,66133,7,60787.0,6345009.5,0.0,0.8438789571552257,0.15612096404268583,False,False,False,False,True,False,False
6,2,115668,13,101752.0,3534690.75,0.0,0.4690466910011859,0.5309530968161783,False,False,False,False,True,False,False
6,1,141686,7,152511.0,6673138.0,0.0,0.9999998501454638,0.0,False,False,False,False,True,False,False
6,1,93610,11,101278.0,6235947.0,0.0,0.6218394736196443,0.3781605263803557,False,False,True,False,True,False,False
6,2,156188,11,141917.0,6843855.0,0.0,0.9581560392498087,0.041843814633711555,False,False,True,False,True,False,False
6,1,115620,13,56900.0,1951856.25,0.0,0.9999998719167972,0.0,False,False,False,False,True,False,False
6,5,238148,11,245240.0,10775646.0,0.0,0.9999999071981392,0.0,False,False,True,False,True,False,True
6,1,71718,20,71718.0,151754.2969,0.0,0.9999980435479848,0.0,False,False,False,False,True,False,False
6,1,55450,13,34206.0,4345698.0,0.0,0.49455737605328304,0.5054426239467169,False,False,False,False,True,False,False
6,1,54880,20,55000.0,2763597.0,0.0,0.44897573705572846,0.5510242629442715,False,False,False,False,True,False,False
12,1,102500,16,99471.0,7305474.0,0.0,0.6807050439163838,0.31929481919995883,False,False,False,False,False,False,False
5,6,88498,21,232685.0,8915523.0,0.0,0.8595776153569454,0.14042227247913555,False,False,False,False,False,False,True
6,1,50785,26,27382.0,7439009.0,0.0,0.5817071870729018,0.41829281292709825,False,False,False,False,True,False,False
12,3,85126,11,81526.0,37951708.0,0.0,0.4903614614657132,0.018052731645173913,False,False,True,False,False,False,True
3,5,283435,21,321828.0,11077140.0,0.0,0.9571199786226409,0.042879931101349265,False,False,False,False,False,False,True
6,1,411584,20,288048.0,15091579.0,0.0,0.49709139116589457,0.5029086088341054,False,False,False,False,True,False,True
1,4,73320,13,27283.0,1141189.75,0.0,0.5973432551422758,0.40265696392733985,False,False,False,True,False,False,False
7,4,142510,11,149081.0,9683979.0,0.0,0.9999998967366617,0.0,False,False,True,False,False,False,True
1,6,79920,11,95760.0,5392617.5,0.0,0.851879259005483,0.14812064827516508,False,False,True,True,False,False,False
6,1,179413,13,178087.0,3459543.0,0.0,0.9999997109444803,0.0,False,False,False,False,True,False,False
6,1,65288,13,60000.0,605971.1875,0.0,0.9999996905793479,0.0,False,False,False,False,True,False,False
12,1,170632,13,164806.0,602245.0,0.0,1.0,0.0,False,False,False,False,False,False,False
7,10,381511,11,220033.0,11410228.0,0.0,0.9495169596961603,0.05048295266317202,False,False,True,False,False,False,True
1,17,275166,11,295494.0,13631141.0,0.0,0.9999999266385697,0.0,False,False,True,True,False,False,True
5,2,93803,16,85572.0,5453438.5,0.0,0.7122726331286215,0.2877272751861051,False,False,False,False,False,False,False
6,2,123000,13,112484.0,3004271.0,0.0,1.0,0.0,False,False,False,False,True,False,False
10,5,162150,15,177748.0,9941308.0,0.0,0.9999998994096149,0.0,False,False,False,False,False,False,True
6,1,60448,13,52702.0,1052244.75,0.0,0.5900271776124328,0.40997305997487754,False,False,False,False,True,False,False
7,4,62600,7,215197.0,11147342.0,0.0,0.3616223490765781,0.6383775612159382,False,False,False,False,False,False,False
10,4,55800,7,26400.0,2655387.5,0.0,0.9809427061022167,0.0190571056013482,False,False,False,False,False,False,False
10,5,130262,15,146150.0,12731388.0,0.0,0.9238230741220046,0.07617684733196411,False,False,False,False,False,False,True
3,5,90266,19,87552.0,7771933.5,0.0,0.9999999356659447,0.0,False,False,False,False,False,False,False
8,4,80874,13,87332.0,1165598.875,0.0,0.8816489291824342,0.11835117805857526,False,False,False,False,False,False,False
7,5,141718,2,134197.0,19085174.0,0.0,0.7635853359262011,0.236414611677106,False,False,False,False,False,False,True
10,4,132828,13,132828.0,1083729.625,0.0,0.9999994232878888,0.0,False,False,False,False,False,False,False
12,1,70400,13,58047.0,13962749.0,0.0,0.710246026767365,0.28975390161350034,False,False,False,False,False,False,True
9,1,101830,16,130767.0,10713006.0,0.0,0.5540335737700511,0.4459663328854665,False,False,False,False,False,False,False
11,4,114000,9,114000.0,7575080.0,0.0,0.8371944586723836,0.1628054093158092,False,False,False,False,False,False,False
6,3,338063,7,180633.0,20675922.0,0.0,0.8790845215995688,0.12091528493868375,False,False,False,False,True,False,True
13,1,152365,13,149293.0,1069749.75,0.0,0.8863820720687244,0.11361816163079262,False,False,False,False,False,False,False
11,6,320946,15,236359.0,25471308.0,0.0,0.9895480828860458,0.010451838594233166,False,False,False,False,False,False,True
6,1,74178,16,74178.0,5402181.0,0.0,0.6101839238633433,0.38981589102623554,False,False,False,False,True,False,False
3,4,80360,13,80360.0,686019.1875,0.0,0.6370361178855511,0.3629636087984784,False,False,False,False,False,False,False
13,1,61183,8,62975.0,2424724.25,0.0,0.29710842377231145,0.7028914731231809,False,False,False,False,False,False,False
10,3,119190,26,46280.0,10077532.0,0.0,0.5768681260451468,0.42313177472420826,False,False,False,False,False,False,False
6,2,51856,10,48103.0,1938613.125,0.0,0.9999999355209153,0.0,False,False,False,False,True,False,False
6,3,53552,11,26044.0,7070998.5,0.0,0.9999999292886288,0.0,False,False,True,False,True,False,False
5,3,65434,11,65434.0,17880184.0,0.0,0.9950492679493679,0.004950508339287784,False,False,True,False,False,False,True
5,2,22220,22,22220.0,778355.8125,0.0,0.2673070550237588,0.7326931858686415,False,False,False,False,False,False,False
5,1,46732,8,50956.0,2331952.75,0.0,0.3232029465434066,0.6767971606628822,False,False,False,False,False,False,False
6,1,44700,11,23751.0,2042771.0,0.0,0.8272939061696098,0.17270609383039018,False,False,True,False,True,False,False
6,1,44100,13,40000.0,1618916.375,0.0,0.999999768363576,0.0,False,False,False,False,True,False,False
6,1,27800,20,27800.0,1224186.25,0.0,0.719339071158494,0.28066072462421465,False,False,False,False,True,False,False
6,1,46340,13,46340.0,2564004.0,0.0,1.0,0.0,False,False,False,False,True,False,False
11,3,38460,11,38460.0,1950713.25,0.0,0.7508376743737195,0.24916219746802867,False,False,True,False,False,False,False
9,2,21022,22,21022.0,945245.625,0.0,0.14589012247478003,0.8541092163214191,False,False,False,False,False,False,False
13,2,51489,8,51489.0,1984067.625,0.0,0.37815293720142223,0.6218467477891536,False,False,False,False,False,False,False
6,1,48001,20,48001.0,2143650.75,0.0,0.2769014495481598,0.7230986670753153,False,False,False,False,True,False,False
6,1,26380,13,23620.0,509124.0,0.0,0.9986093761048389,0.0013906238951611003,False,False,False,False,True,False,False
6,1,37351,13,29551.0,2559461.75,0.0,0.49872282717254907,0.5012772705042379,False,False,False,False,True,False,False
6,1,30375,13,30375.0,345866.6875,0.0,1.0000009035273165,0.0,False,False,False,False,True,False,False
6,1,30004,13,24280.0,369291.5,0.0,0.999998646056029,0.0,False,False,False,False,True,False,False
5,3,39971,7,36185.0,10960107.0,0.0,0.32831778010926355,0.6716822198907365,False,False,False,False,False,False,False
